epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,4201.16,1.45229,1.85008,1.69927,0.74662,0.50019,0.54659,0.36111,1.30875,2.59375,1.63598,0.005248,0.005248,0.005248
98,4559.29,1.44167,1.82766,1.68923,0.74882,0.49928,0.547,0.36144,1.30801,2.5927,1.63458,0.0051985,0.0051985,0.0051985
99,4894.33,1.45181,1.84388,1.69968,0.74947,0.4995,0.54775,0.36172,1.30673,2.59043,1.63299,0.005149,0.005149,0.005149
100,5293.31,1.46001,1.83959,1.70121,0.74906,0.50074,0.54783,0.36211,1.30669,2.59153,1.6328,0.0050995,0.0050995,0.0050995
101,5622.71,1.46486,1.86824,1.70595,0.75004,0.50105,0.54801,0.36217,1.30638,2.5922,1.63191,0.00505,0.00505,0.00505
102,5956.69,1.4604,1.83487,1.69776,0.74945,0.50114,0.54852,0.36266,1.30594,2.59215,1.63128,0.0050005,0.0050005,0.0050005
103,6284.08,1.45494,1.83393,1.69593,0.74755,0.50365,0.54888,0.36277,1.30545,2.59063,1.6305,0.004951,0.004951,0.004951
104,6625.3,1.45252,1.81824,1.69054,0.74715,0.50366,0.54925,0.36324,1.30488,2.58872,1.63003,0.0049015,0.0049015,0.0049015
105,6957.78,1.44899,1.82203,1.69606,0.74274,0.50547,0.5496,0.36373,1.30417,2.58593,1.62904,0.004852,0.004852,0.004852
106,7296.88,1.45053,1.82591,1.68689,0.74468,0.50495,0.54991,0.36394,1.30312,2.58481,1.62768,0.0048025,0.0048025,0.0048025
107,7658.53,1.45112,1.81275,1.6934,0.74812,0.50503,0.55068,0.36468,1.30307,2.58349,1.62754,0.004753,0.004753,0.004753
108,7985.77,1.44837,1.81784,1.68599,0.75093,0.50506,0.55115,0.36486,1.3027,2.58068,1.62687,0.0047035,0.0047035,0.0047035
109,8292.45,1.4462,1.81739,1.68466,0.74829,0.50692,0.55165,0.36503,1.3022,2.57944,1.62612,0.004654,0.004654,0.004654
110,8589.99,1.44548,1.79963,1.68309,0.74938,0.5079,0.55217,0.36572,1.30058,2.57472,1.62406,0.0046045,0.0046045,0.0046045
111,8898.02,1.44121,1.78652,1.68375,0.75149,0.50714,0.55286,0.36632,1.29908,2.56901,1.62273,0.004555,0.004555,0.004555
112,9203.49,1.44059,1.77931,1.68254,0.74803,0.50822,0.55324,0.3664,1.29816,2.56711,1.62147,0.0045055,0.0045055,0.0045055
113,9503.34,1.4338,1.78398,1.67464,0.75109,0.50722,0.5537,0.36698,1.29701,2.56408,1.62002,0.004456,0.004456,0.004456
114,9797.51,1.43264,1.77316,1.67172,0.75017,0.5082,0.55399,0.36718,1.29629,2.56203,1.61971,0.0044065,0.0044065,0.0044065
115,10090.6,1.4308,1.77823,1.66777,0.75087,0.50634,0.55429,0.36761,1.29459,2.55748,1.61825,0.004357,0.004357,0.004357
116,10393.8,1.43609,1.76859,1.67833,0.75147,0.50731,0.55473,0.36828,1.29337,2.55633,1.61688,0.0043075,0.0043075,0.0043075
117,10696.4,1.42603,1.75672,1.66724,0.75135,0.50684,0.55518,0.36916,1.29202,2.55504,1.61591,0.004258,0.004258,0.004258
118,10996.8,1.42078,1.74614,1.66274,0.75526,0.50756,0.55579,0.36953,1.2901,2.55311,1.6146,0.0042085,0.0042085,0.0042085
119,11317.7,1.42061,1.76492,1.66437,0.75795,0.50644,0.55632,0.36998,1.28911,2.55249,1.6136,0.004159,0.004159,0.004159
120,11621,1.42664,1.76091,1.66359,0.75159,0.5105,0.55691,0.37056,1.28724,2.55159,1.6122,0.0041095,0.0041095,0.0041095
121,11925.3,1.42864,1.75776,1.66628,0.75778,0.50726,0.55726,0.37087,1.28496,2.54654,1.60996,0.00406,0.00406,0.00406
122,12220.6,1.42448,1.73878,1.65606,0.7582,0.50868,0.55746,0.37108,1.28348,2.54687,1.60851,0.0040105,0.0040105,0.0040105
123,12534.3,1.41947,1.73619,1.65582,0.75923,0.50811,0.55827,0.37177,1.2822,2.54448,1.60711,0.003961,0.003961,0.003961
124,12846.9,1.4244,1.74025,1.66161,0.75919,0.50986,0.55895,0.37229,1.28041,2.54409,1.60536,0.0039115,0.0039115,0.0039115
125,13148.2,1.41669,1.72633,1.64786,0.75947,0.51052,0.5596,0.37311,1.27917,2.54283,1.60486,0.003862,0.003862,0.003862
126,13439.2,1.42498,1.73139,1.65973,0.7574,0.51212,0.56,0.37374,1.27777,2.54163,1.60356,0.0038125,0.0038125,0.0038125
127,13738.4,1.41117,1.72953,1.65441,0.75826,0.51218,0.56002,0.37415,1.27649,2.54119,1.60222,0.003763,0.003763,0.003763
128,14045.1,1.40774,1.71916,1.65237,0.75826,0.51292,0.56085,0.37471,1.27514,2.54249,1.60097,0.0037135,0.0037135,0.0037135
129,14348.8,1.40513,1.70723,1.64428,0.75748,0.51474,0.56143,0.37545,1.27476,2.54312,1.60036,0.003664,0.003664,0.003664
130,14631.1,1.40949,1.70421,1.64335,0.76019,0.51343,0.5619,0.37604,1.27349,2.54048,1.5991,0.0036145,0.0036145,0.0036145
131,14939.4,1.40265,1.69867,1.64457,0.76049,0.51415,0.56204,0.37655,1.27273,2.5396,1.59773,0.003565,0.003565,0.003565
132,15277.6,1.40525,1.70249,1.64574,0.75955,0.51456,0.56234,0.3772,1.2716,2.53798,1.59666,0.0035155,0.0035155,0.0035155
133,15569.8,1.40107,1.69062,1.64118,0.76143,0.51348,0.56302,0.37774,1.2698,2.53478,1.59463,0.003466,0.003466,0.003466
134,15884.7,1.40612,1.70398,1.64352,0.76675,0.51222,0.56393,0.37828,1.26938,2.5347,1.59392,0.0034165,0.0034165,0.0034165
135,16187.7,1.40414,1.69338,1.64283,0.76505,0.51315,0.56418,0.37864,1.26837,2.53357,1.59348,0.003367,0.003367,0.003367
136,16482.8,1.38957,1.67541,1.63398,0.7637,0.51371,0.56455,0.37922,1.26776,2.53228,1.59253,0.0033175,0.0033175,0.0033175
137,16785.9,1.38866,1.66901,1.62818,0.75915,0.51684,0.56522,0.37995,1.26634,2.52761,1.59127,0.003268,0.003268,0.003268
138,17076.6,1.39692,1.67477,1.63551,0.76368,0.5161,0.56558,0.38044,1.26466,2.52545,1.58988,0.0032185,0.0032185,0.0032185
139,17383.6,1.39998,1.67927,1.63527,0.76501,0.51618,0.56629,0.38117,1.26277,2.52125,1.58782,0.003169,0.003169,0.003169
140,17688.9,1.3877,1.65698,1.62618,0.76424,0.5168,0.56675,0.38182,1.26161,2.52081,1.58669,0.0031195,0.0031195,0.0031195
141,18002.9,1.38357,1.64845,1.61822,0.76641,0.5163,0.567,0.38253,1.26031,2.52097,1.58546,0.00307,0.00307,0.00307
142,18296.8,1.38807,1.66494,1.63125,0.76839,0.51674,0.56741,0.38275,1.25985,2.52387,1.58517,0.0030205,0.0030205,0.0030205
143,18586.4,1.39005,1.65127,1.62674,0.77008,0.51663,0.56783,0.38367,1.25862,2.52495,1.58412,0.002971,0.002971,0.002971
144,18884.6,1.38697,1.64573,1.6215,0.76598,0.51805,0.56836,0.38401,1.25807,2.52616,1.58322,0.0029215,0.0029215,0.0029215
145,19195.8,1.38707,1.65208,1.62416,0.76456,0.51975,0.56892,0.38441,1.25761,2.5254,1.58267,0.002872,0.002872,0.002872
146,19484.7,1.37806,1.63442,1.61794,0.76822,0.51949,0.57,0.38474,1.25697,2.52414,1.58174,0.0028225,0.0028225,0.0028225
147,19783.6,1.37801,1.62435,1.61407,0.76916,0.51933,0.57065,0.38513,1.25619,2.52562,1.58148,0.002773,0.002773,0.002773
148,20096.1,1.382,1.63461,1.62495,0.7723,0.51894,0.57117,0.38585,1.25503,2.52826,1.58029,0.0027235,0.0027235,0.0027235
149,20399.6,1.37083,1.61516,1.60738,0.77171,0.51979,0.57158,0.3861,1.25378,2.52872,1.57948,0.002674,0.002674,0.002674
150,20693.3,1.37246,1.62119,1.61277,0.76886,0.52072,0.5721,0.38688,1.25271,2.52866,1.57822,0.0026245,0.0026245,0.0026245
151,20984.3,1.3731,1.62633,1.61532,0.76936,0.52081,0.57256,0.38737,1.25179,2.5274,1.57692,0.002575,0.002575,0.002575
