epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,18731.1,0.64453,0.52548,1.06593,0.62978,0.45696,0.52099,0.37199,1.26929,2.2398,1.8547,0.003862,0.003862,0.003862
126,18880.9,0.64849,0.52985,1.06799,0.62862,0.47229,0.5264,0.37504,1.27823,2.20517,1.86375,0.0038125,0.0038125,0.0038125
127,19030.7,0.64123,0.52359,1.06627,0.62961,0.45393,0.51258,0.36415,1.29772,2.32288,1.88579,0.003763,0.003763,0.003763
128,19180.3,0.63473,0.51693,1.05923,0.62798,0.45967,0.51243,0.36504,1.29395,2.28555,1.89371,0.0037135,0.0037135,0.0037135
129,19329.8,0.63093,0.51384,1.06536,0.60907,0.46991,0.51683,0.36609,1.28716,2.26248,1.88434,0.003664,0.003664,0.003664
130,19479.4,0.62646,0.50726,1.06014,0.63065,0.45929,0.51031,0.36144,1.29249,2.29745,1.88271,0.0036145,0.0036145,0.0036145
131,19628.9,0.62596,0.5131,1.06001,0.62044,0.4626,0.51323,0.36501,1.29421,2.27179,1.8893,0.003565,0.003565,0.003565
132,19778.7,0.62318,0.50443,1.05214,0.63855,0.45538,0.51051,0.36134,1.29597,2.29711,1.89517,0.0035155,0.0035155,0.0035155
133,19928.4,0.62358,0.51128,1.0507,0.65374,0.4483,0.51002,0.3616,1.29905,2.28922,1.90133,0.003466,0.003466,0.003466
134,20077.9,0.61621,0.50104,1.05167,0.64262,0.45215,0.50903,0.35981,1.29834,2.31255,1.90381,0.0034165,0.0034165,0.0034165
135,20227.4,0.61601,0.50682,1.04877,0.6402,0.44452,0.50683,0.35668,1.30226,2.28115,1.90822,0.003367,0.003367,0.003367
136,20377,0.60748,0.49863,1.04606,0.64173,0.44183,0.50332,0.35491,1.29529,2.30152,1.89191,0.0033175,0.0033175,0.0033175
137,20526.6,0.61158,0.49726,1.047,0.60801,0.45393,0.50513,0.35634,1.29875,2.30172,1.89603,0.003268,0.003268,0.003268
138,20676.2,0.6048,0.48458,1.04269,0.59796,0.45579,0.49954,0.35211,1.31245,2.32897,1.91528,0.0032185,0.0032185,0.0032185
139,20825.8,0.60543,0.49917,1.04229,0.61123,0.44511,0.50012,0.3504,1.3153,2.32151,1.92793,0.003169,0.003169,0.003169
140,20975.6,0.58974,0.4727,1.03398,0.61778,0.46471,0.50638,0.35419,1.30424,2.30714,1.9175,0.0031195,0.0031195,0.0031195
141,21125,0.59479,0.48228,1.03873,0.61968,0.46843,0.51164,0.35914,1.30315,2.2973,1.9117,0.00307,0.00307,0.00307
142,21274.5,0.58505,0.47034,1.03289,0.6426,0.45224,0.51364,0.3608,1.30389,2.31088,1.91845,0.0030205,0.0030205,0.0030205
143,21424,0.58142,0.46579,1.02786,0.61808,0.45935,0.51141,0.35878,1.29427,2.34816,1.90469,0.002971,0.002971,0.002971
144,21573.6,0.57751,0.47197,1.02769,0.63596,0.44502,0.50977,0.35946,1.29422,2.33012,1.90175,0.0029215,0.0029215,0.0029215
145,21723.2,0.57538,0.47161,1.02752,0.60622,0.45645,0.51067,0.36096,1.28407,2.31781,1.89036,0.002872,0.002872,0.002872
146,21872.9,0.57212,0.45898,1.02287,0.60461,0.45965,0.51149,0.36141,1.2884,2.31738,1.89599,0.0028225,0.0028225,0.0028225
147,22022.5,0.58036,0.46398,1.02637,0.60771,0.45672,0.50968,0.36039,1.2926,2.30617,1.90542,0.002773,0.002773,0.002773
148,22172.2,0.56623,0.45199,1.01822,0.60961,0.46305,0.50711,0.3587,1.29344,2.31184,1.91576,0.0027235,0.0027235,0.0027235
149,22321.6,0.5619,0.45003,1.01372,0.61698,0.45838,0.50979,0.36115,1.29782,2.31632,1.92003,0.002674,0.002674,0.002674
150,22471.2,0.56934,0.46624,1.02548,0.60404,0.46387,0.50807,0.36035,1.30403,2.33363,1.92192,0.0026245,0.0026245,0.0026245
151,22620.7,0.56601,0.45238,1.02093,0.62942,0.45449,0.50901,0.36078,1.31186,2.32704,1.94194,0.002575,0.002575,0.002575
152,22770.2,0.56259,0.45313,1.02071,0.62474,0.45801,0.51092,0.35999,1.31012,2.31219,1.94245,0.0025255,0.0025255,0.0025255
153,22919.8,0.55008,0.44253,1.00404,0.6253,0.4633,0.5143,0.36318,1.30883,2.31047,1.94262,0.002476,0.002476,0.002476
154,23069.5,0.53958,0.42674,1.00468,0.64637,0.4587,0.51691,0.36556,1.29616,2.30705,1.92836,0.0024265,0.0024265,0.0024265
155,23219.1,0.54374,0.43784,1.00825,0.62507,0.46447,0.51251,0.36251,1.29418,2.33748,1.92781,0.002377,0.002377,0.002377
156,23368.8,0.55249,0.44616,1.00814,0.61681,0.46179,0.51135,0.36154,1.2956,2.34375,1.93332,0.0023275,0.0023275,0.0023275
157,23518.3,0.53504,0.42766,0.99869,0.64091,0.44923,0.50949,0.36021,1.29987,2.34127,1.93874,0.002278,0.002278,0.002278
158,23667.8,0.53664,0.4319,1.00154,0.63459,0.45153,0.50978,0.3608,1.2977,2.34421,1.9374,0.0022285,0.0022285,0.0022285
159,23817.5,0.53106,0.43038,0.99739,0.64022,0.45323,0.51032,0.36206,1.29599,2.33828,1.9339,0.002179,0.002179,0.002179
160,23966.9,0.53369,0.43222,1.00248,0.63683,0.45665,0.50966,0.36121,1.29454,2.34572,1.93567,0.0021295,0.0021295,0.0021295
161,24116.5,0.52925,0.42686,0.99812,0.62651,0.45623,0.50902,0.36174,1.29678,2.34308,1.94132,0.00208,0.00208,0.00208
162,24266.2,0.52367,0.42445,0.99359,0.63356,0.45329,0.50661,0.36202,1.29579,2.36152,1.93432,0.0020305,0.0020305,0.0020305
163,24415.9,0.5175,0.41375,0.9925,0.64154,0.44787,0.50721,0.36217,1.29744,2.35974,1.93727,0.001981,0.001981,0.001981
164,24565.4,0.52343,0.42109,0.99375,0.63399,0.45351,0.50444,0.35994,1.29609,2.36405,1.93812,0.0019315,0.0019315,0.0019315
165,24715,0.51615,0.41547,0.99412,0.63823,0.44708,0.50417,0.36072,1.29584,2.37959,1.93709,0.001882,0.001882,0.001882
